Timestamp | Device_ID | Temperature (Celsius) | Status
2026-06-04 15:43:06 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-06-04 15:43:07 | WARD_B_TEMP_01 | 35.5 | NORMAL
2026-06-04 15:43:07 | WARD_B_TEMP_02 | 35.7 | NORMAL
2026-06-04 15:43:07 | WARD_B_TEMP_03 | 38.7 | CRITICAL
2026-06-04 15:43:07 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-06-04 15:43:07 | WARD_B_TEMP_05 | 39.6 | CRITICAL
2026-06-04 15:43:08 | WARD_B_TEMP_01 | 37.9 | WARNING
2026-06-04 15:43:08 | WARD_B_TEMP_02 | 34.9 | CRITICAL
2026-06-04 15:43:08 | WARD_B_TEMP_03 | 39.3 | CRITICAL
2026-06-04 15:43:08 | WARD_B_TEMP_04 | 39.0 | CRITICAL
2026-06-04 15:43:08 | WARD_B_TEMP_05 | 36.2 | NORMAL
2026-06-04 15:43:09 | WARD_B_TEMP_01 | 36.8 | NORMAL
2026-06-04 15:43:09 | WARD_B_TEMP_02 | 34.8 | CRITICAL
2026-06-04 15:43:09 | WARD_B_TEMP_03 | 37.1 | NORMAL
2026-06-04 15:43:09 | WARD_B_TEMP_04 | 38.1 | CRITICAL
2026-06-04 15:43:09 | WARD_B_TEMP_05 | 37.3 | NORMAL
2026-06-04 15:43:10 | WARD_B_TEMP_01 | 40.2 | CRITICAL
2026-06-04 15:43:10 | WARD_B_TEMP_02 | 39.0 | CRITICAL
2026-06-04 15:43:10 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-04 15:43:10 | WARD_B_TEMP_04 | 39.1 | CRITICAL
2026-06-04 15:43:10 | WARD_B_TEMP_05 | 36.5 | NORMAL
2026-06-04 15:43:11 | WARD_B_TEMP_01 | 35.5 | NORMAL
2026-06-04 15:43:11 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-06-04 15:43:11 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-06-04 15:43:11 | WARD_B_TEMP_04 | 38.0 | WARNING
2026-06-04 15:43:11 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-06-04 15:43:12 | WARD_B_TEMP_01 | 37.6 | WARNING
2026-06-04 15:43:12 | WARD_B_TEMP_02 | 38.8 | CRITICAL
2026-06-04 15:43:12 | WARD_B_TEMP_03 | 37.0 | NORMAL
2026-06-04 15:43:12 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-06-04 15:43:12 | WARD_B_TEMP_05 | 38.9 | CRITICAL
2026-06-04 15:43:13 | WARD_B_TEMP_01 | 39.2 | CRITICAL
2026-06-04 15:43:13 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-06-04 15:43:13 | WARD_B_TEMP_03 | 35.6 | NORMAL
2026-06-04 15:43:13 | WARD_B_TEMP_04 | 37.1 | NORMAL
2026-06-04 15:43:13 | WARD_B_TEMP_05 | 38.8 | CRITICAL
2026-06-04 15:43:14 | WARD_B_TEMP_01 | 36.4 | NORMAL
2026-06-04 15:43:14 | WARD_B_TEMP_02 | 36.7 | NORMAL
2026-06-04 15:43:14 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-06-04 15:43:14 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-06-04 15:43:14 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-06-04 15:43:15 | WARD_B_TEMP_01 | 38.8 | CRITICAL
2026-06-04 15:43:15 | WARD_B_TEMP_02 | 35.3 | CRITICAL
2026-06-04 15:43:15 | WARD_B_TEMP_03 | 37.2 | NORMAL
2026-06-04 15:43:15 | WARD_B_TEMP_04 | 35.9 | NORMAL
2026-06-04 15:43:15 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-06-04 15:43:16 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-04 15:43:16 | WARD_B_TEMP_02 | 35.2 | CRITICAL
2026-06-04 15:43:16 | WARD_B_TEMP_03 | 35.6 | NORMAL
2026-06-04 15:43:16 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-06-04 15:43:16 | WARD_B_TEMP_05 | 37.5 | WARNING
2026-06-04 15:43:17 | WARD_B_TEMP_01 | 39.1 | CRITICAL
2026-06-04 15:43:17 | WARD_B_TEMP_02 | 39.0 | CRITICAL
2026-06-04 15:43:17 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-06-04 15:43:17 | WARD_B_TEMP_04 | 34.8 | CRITICAL
2026-06-04 15:43:17 | WARD_B_TEMP_05 | 38.6 | CRITICAL
2026-06-04 15:43:18 | WARD_B_TEMP_01 | 37.6 | WARNING
2026-06-04 15:43:18 | WARD_B_TEMP_02 | 35.2 | CRITICAL
2026-06-04 15:43:18 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-06-04 15:43:18 | WARD_B_TEMP_04 | 38.9 | CRITICAL
2026-06-04 15:43:18 | WARD_B_TEMP_05 | 38.0 | WARNING
2026-06-04 15:43:19 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-06-04 15:43:19 | WARD_B_TEMP_02 | 38.0 | WARNING
2026-06-04 15:43:19 | WARD_B_TEMP_03 | 36.6 | NORMAL
2026-06-04 15:43:19 | WARD_B_TEMP_04 | 34.5 | CRITICAL
2026-06-04 15:43:19 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-04 15:43:20 | WARD_B_TEMP_01 | 40.5 | CRITICAL
2026-06-04 15:43:20 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-06-04 15:43:20 | WARD_B_TEMP_03 | 38.3 | CRITICAL
2026-06-04 15:43:20 | WARD_B_TEMP_04 | 38.1 | CRITICAL
2026-06-04 15:43:20 | WARD_B_TEMP_05 | 37.9 | WARNING
2026-06-04 15:43:21 | WARD_B_TEMP_01 | 37.8 | WARNING
2026-06-04 15:43:21 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-06-04 15:43:21 | WARD_B_TEMP_03 | 35.9 | NORMAL
2026-06-04 15:43:21 | WARD_B_TEMP_04 | 40.1 | CRITICAL
2026-06-04 15:43:21 | WARD_B_TEMP_05 | 38.2 | CRITICAL
2026-06-04 15:43:22 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-06-04 15:43:22 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-06-04 15:43:22 | WARD_B_TEMP_03 | 35.4 | CRITICAL
2026-06-04 15:43:22 | WARD_B_TEMP_04 | 39.3 | CRITICAL
2026-06-04 15:43:22 | WARD_B_TEMP_05 | 36.1 | NORMAL
2026-06-04 15:43:23 | WARD_B_TEMP_01 | 39.0 | CRITICAL
2026-06-04 15:43:23 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-06-04 15:43:23 | WARD_B_TEMP_03 | 39.6 | CRITICAL
2026-06-04 15:43:23 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-06-04 15:43:23 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-06-04 15:43:24 | WARD_B_TEMP_01 | 36.1 | NORMAL
2026-06-04 15:43:24 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-04 15:43:24 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-04 15:43:24 | WARD_B_TEMP_04 | 35.9 | NORMAL
2026-06-04 15:43:24 | WARD_B_TEMP_05 | 36.0 | NORMAL
2026-06-04 15:43:25 | WARD_B_TEMP_01 | 40.2 | CRITICAL
2026-06-04 15:43:25 | WARD_B_TEMP_02 | 36.6 | NORMAL
2026-06-04 15:43:25 | WARD_B_TEMP_03 | 37.3 | NORMAL
2026-06-04 15:43:25 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-06-04 15:43:25 | WARD_B_TEMP_05 | 38.0 | WARNING
2026-06-04 15:43:26 | WARD_B_TEMP_01 | 38.7 | CRITICAL
2026-06-04 15:43:26 | WARD_B_TEMP_02 | 35.7 | NORMAL
2026-06-04 15:43:26 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-06-04 15:43:26 | WARD_B_TEMP_04 | 37.8 | WARNING
2026-06-04 15:43:26 | WARD_B_TEMP_05 | 40.0 | CRITICAL
2026-06-04 15:43:27 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-06-04 15:43:27 | WARD_B_TEMP_02 | 37.0 | NORMAL
2026-06-04 15:43:27 | WARD_B_TEMP_03 | 38.1 | CRITICAL
2026-06-04 15:43:27 | WARD_B_TEMP_04 | 36.0 | NORMAL
2026-06-04 15:43:27 | WARD_B_TEMP_05 | 34.5 | CRITICAL
2026-06-04 15:43:28 | WARD_B_TEMP_01 | 38.5 | CRITICAL
2026-06-04 15:43:28 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-06-04 15:43:28 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-06-04 15:43:28 | WARD_B_TEMP_04 | 38.7 | CRITICAL
2026-06-04 15:43:28 | WARD_B_TEMP_05 | 36.8 | NORMAL
2026-06-04 15:43:29 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-04 15:43:29 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-06-04 15:43:29 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-06-04 15:43:29 | WARD_B_TEMP_04 | 36.8 | NORMAL
2026-06-04 15:43:29 | WARD_B_TEMP_05 | 37.9 | WARNING
2026-06-04 15:43:30 | WARD_B_TEMP_01 | 35.4 | CRITICAL
2026-06-04 15:43:30 | WARD_B_TEMP_02 | 34.7 | CRITICAL
2026-06-04 15:43:30 | WARD_B_TEMP_03 | 35.8 | NORMAL
2026-06-04 15:43:30 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-06-04 15:43:30 | WARD_B_TEMP_05 | 34.9 | CRITICAL
2026-06-04 15:43:31 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-06-04 15:43:31 | WARD_B_TEMP_02 | 39.6 | CRITICAL
2026-06-04 15:43:31 | WARD_B_TEMP_03 | 34.5 | CRITICAL
2026-06-04 15:43:31 | WARD_B_TEMP_04 | 37.5 | WARNING
2026-06-04 15:43:31 | WARD_B_TEMP_05 | 39.0 | CRITICAL
2026-06-04 15:43:32 | WARD_B_TEMP_01 | 37.0 | NORMAL
2026-06-04 15:43:32 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-06-04 15:43:32 | WARD_B_TEMP_03 | 37.3 | NORMAL
2026-06-04 15:43:32 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-06-04 15:43:32 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-04 15:43:33 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-06-04 15:43:33 | WARD_B_TEMP_02 | 37.5 | WARNING
2026-06-04 15:43:33 | WARD_B_TEMP_03 | 38.6 | CRITICAL
2026-06-04 15:43:33 | WARD_B_TEMP_04 | 35.7 | NORMAL
2026-06-04 15:43:33 | WARD_B_TEMP_05 | 37.7 | WARNING
2026-06-04 15:43:34 | WARD_B_TEMP_01 | 37.1 | NORMAL
2026-06-04 15:43:34 | WARD_B_TEMP_02 | 39.8 | CRITICAL
2026-06-04 15:43:34 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-06-04 15:43:34 | WARD_B_TEMP_04 | 39.3 | CRITICAL
2026-06-04 15:43:34 | WARD_B_TEMP_05 | 34.8 | CRITICAL
2026-06-04 15:43:35 | WARD_B_TEMP_01 | 37.1 | NORMAL
2026-06-04 15:43:35 | WARD_B_TEMP_02 | 37.4 | NORMAL
2026-06-04 15:43:35 | WARD_B_TEMP_03 | 39.6 | CRITICAL
2026-06-04 15:43:35 | WARD_B_TEMP_04 | 35.2 | CRITICAL
2026-06-04 15:43:35 | WARD_B_TEMP_05 | 35.4 | CRITICAL
2026-06-04 15:43:36 | WARD_B_TEMP_01 | 39.9 | CRITICAL
2026-06-04 15:43:36 | WARD_B_TEMP_02 | 35.6 | NORMAL
2026-06-04 15:43:36 | WARD_B_TEMP_03 | 39.0 | CRITICAL
2026-06-04 15:43:36 | WARD_B_TEMP_04 | 34.9 | CRITICAL
2026-06-04 15:43:36 | WARD_B_TEMP_05 | 38.3 | CRITICAL
2026-06-04 15:43:37 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-06-04 15:43:37 | WARD_B_TEMP_02 | 39.4 | CRITICAL
2026-06-04 15:43:37 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-06-04 15:43:37 | WARD_B_TEMP_04 | 37.7 | WARNING
2026-06-04 15:43:37 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-06-04 15:43:38 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-04 15:43:38 | WARD_B_TEMP_02 | 37.6 | WARNING
2026-06-04 15:43:38 | WARD_B_TEMP_03 | 37.3 | NORMAL
2026-06-04 15:43:38 | WARD_B_TEMP_04 | 39.6 | CRITICAL
2026-06-04 15:43:38 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-06-04 15:43:39 | WARD_B_TEMP_01 | 39.5 | CRITICAL
2026-06-04 15:43:39 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-04 15:43:39 | WARD_B_TEMP_03 | 35.0 | CRITICAL
2026-06-04 15:43:39 | WARD_B_TEMP_04 | 34.8 | CRITICAL
2026-06-04 15:43:39 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-06-04 15:43:40 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-06-04 15:43:40 | WARD_B_TEMP_02 | 37.3 | NORMAL
2026-06-04 15:43:40 | WARD_B_TEMP_03 | 35.0 | CRITICAL
2026-06-04 15:43:40 | WARD_B_TEMP_04 | 39.3 | CRITICAL
2026-06-04 15:43:40 | WARD_B_TEMP_05 | 40.0 | CRITICAL
2026-06-04 15:43:41 | WARD_B_TEMP_01 | 35.0 | CRITICAL
2026-06-04 15:43:41 | WARD_B_TEMP_02 | 35.0 | CRITICAL
2026-06-04 15:43:41 | WARD_B_TEMP_03 | 36.3 | NORMAL
2026-06-04 15:43:41 | WARD_B_TEMP_04 | 38.8 | CRITICAL
2026-06-04 15:43:41 | WARD_B_TEMP_05 | 38.0 | WARNING
2026-06-04 15:43:42 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-06-04 15:43:42 | WARD_B_TEMP_02 | 36.3 | NORMAL
2026-06-04 15:43:42 | WARD_B_TEMP_03 | 38.2 | CRITICAL
2026-06-04 15:43:42 | WARD_B_TEMP_04 | 38.3 | CRITICAL
2026-06-04 15:43:42 | WARD_B_TEMP_05 | 36.4 | NORMAL
2026-06-04 15:43:43 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-06-04 15:43:43 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-06-04 15:43:43 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-06-04 15:43:43 | WARD_B_TEMP_04 | 40.4 | CRITICAL
2026-06-04 15:43:43 | WARD_B_TEMP_05 | 34.8 | CRITICAL
2026-06-04 15:43:44 | WARD_B_TEMP_01 | 37.3 | NORMAL
2026-06-04 15:43:44 | WARD_B_TEMP_02 | 34.8 | CRITICAL
2026-06-04 15:43:44 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-06-04 15:43:44 | WARD_B_TEMP_04 | 36.3 | NORMAL
2026-06-04 15:43:44 | WARD_B_TEMP_05 | 37.3 | NORMAL
2026-06-04 15:43:45 | WARD_B_TEMP_01 | 35.4 | CRITICAL
2026-06-04 15:43:45 | WARD_B_TEMP_02 | 40.1 | CRITICAL
2026-06-04 15:43:45 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-06-04 15:43:45 | WARD_B_TEMP_04 | 39.4 | CRITICAL
2026-06-04 15:43:45 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-06-04 15:43:46 | WARD_B_TEMP_01 | 34.8 | CRITICAL
2026-06-04 15:43:46 | WARD_B_TEMP_02 | 34.9 | CRITICAL
2026-06-04 15:43:46 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-04 15:43:46 | WARD_B_TEMP_04 | 38.4 | CRITICAL
2026-06-04 15:43:46 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-06-04 15:43:47 | WARD_B_TEMP_01 | 36.1 | NORMAL
2026-06-04 15:43:47 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-06-04 15:43:47 | WARD_B_TEMP_03 | 39.4 | CRITICAL
2026-06-04 15:43:47 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-06-04 15:43:47 | WARD_B_TEMP_05 | 36.5 | NORMAL
2026-06-04 15:43:48 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-04 15:43:48 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-06-04 15:43:48 | WARD_B_TEMP_03 | 35.4 | CRITICAL
2026-06-04 15:43:48 | WARD_B_TEMP_04 | 36.4 | NORMAL
2026-06-04 15:43:48 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-06-04 15:43:49 | WARD_B_TEMP_01 | 35.1 | CRITICAL
2026-06-04 15:43:49 | WARD_B_TEMP_02 | 38.0 | WARNING
2026-06-04 15:43:49 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-04 15:43:49 | WARD_B_TEMP_04 | 37.7 | WARNING
2026-06-04 15:43:49 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-06-04 15:43:50 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-04 15:43:50 | WARD_B_TEMP_02 | 38.9 | CRITICAL
2026-06-04 15:43:50 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-06-04 15:43:50 | WARD_B_TEMP_04 | 40.5 | CRITICAL
2026-06-04 15:43:50 | WARD_B_TEMP_05 | 40.4 | CRITICAL
2026-06-04 15:43:51 | WARD_B_TEMP_01 | 37.7 | WARNING
2026-06-04 15:43:51 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-06-04 15:43:51 | WARD_B_TEMP_03 | 36.8 | NORMAL
2026-06-04 15:43:51 | WARD_B_TEMP_04 | 39.0 | CRITICAL
2026-06-04 15:43:51 | WARD_B_TEMP_05 | 37.4 | NORMAL
2026-06-04 15:43:52 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-06-04 15:43:52 | WARD_B_TEMP_02 | 34.9 | CRITICAL
2026-06-04 15:43:52 | WARD_B_TEMP_03 | 35.1 | CRITICAL
2026-06-04 15:43:52 | WARD_B_TEMP_04 | 35.9 | NORMAL
2026-06-04 15:43:52 | WARD_B_TEMP_05 | 37.4 | NORMAL
2026-06-04 15:43:53 | WARD_B_TEMP_01 | 35.2 | CRITICAL
2026-06-04 15:43:53 | WARD_B_TEMP_02 | 35.3 | CRITICAL
2026-06-04 15:43:53 | WARD_B_TEMP_03 | 40.4 | CRITICAL
2026-06-04 15:43:53 | WARD_B_TEMP_04 | 37.8 | WARNING
2026-06-04 15:43:53 | WARD_B_TEMP_05 | 37.6 | WARNING
2026-06-04 15:43:54 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-06-04 15:43:54 | WARD_B_TEMP_02 | 39.2 | CRITICAL
2026-06-04 15:43:54 | WARD_B_TEMP_03 | 35.9 | NORMAL
2026-06-04 15:43:54 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-06-04 15:43:54 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-04 15:43:55 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-06-04 15:43:55 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-06-04 15:43:55 | WARD_B_TEMP_03 | 35.7 | NORMAL
2026-06-04 15:43:55 | WARD_B_TEMP_04 | 35.4 | CRITICAL
2026-06-04 15:43:55 | WARD_B_TEMP_05 | 37.8 | WARNING
2026-06-04 15:43:56 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-06-04 15:43:56 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-06-04 15:43:56 | WARD_B_TEMP_03 | 40.2 | CRITICAL
2026-06-04 15:43:56 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-06-04 15:43:56 | WARD_B_TEMP_05 | 37.1 | NORMAL
2026-06-04 15:43:57 | WARD_B_TEMP_01 | 40.3 | CRITICAL
2026-06-04 15:43:57 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-04 15:43:57 | WARD_B_TEMP_03 | 35.2 | CRITICAL
2026-06-04 15:43:57 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-06-04 15:43:57 | WARD_B_TEMP_05 | 37.1 | NORMAL
2026-06-04 15:43:58 | WARD_B_TEMP_01 | 35.1 | CRITICAL
2026-06-04 15:43:58 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-06-04 15:43:58 | WARD_B_TEMP_03 | 35.0 | CRITICAL
2026-06-04 15:43:58 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-06-04 15:43:58 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-06-04 15:43:59 | WARD_B_TEMP_01 | 40.3 | CRITICAL
2026-06-04 15:43:59 | WARD_B_TEMP_02 | 34.9 | CRITICAL
2026-06-04 15:43:59 | WARD_B_TEMP_03 | 36.7 | NORMAL
2026-06-04 15:43:59 | WARD_B_TEMP_04 | 39.2 | CRITICAL
2026-06-04 15:43:59 | WARD_B_TEMP_05 | 38.5 | CRITICAL
2026-06-04 15:44:00 | WARD_B_TEMP_01 | 40.1 | CRITICAL
2026-06-04 15:44:00 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-06-04 15:44:00 | WARD_B_TEMP_03 | 35.7 | NORMAL
2026-06-04 15:44:00 | WARD_B_TEMP_04 | 34.5 | CRITICAL
2026-06-04 15:44:00 | WARD_B_TEMP_05 | 36.5 | NORMAL
2026-06-04 15:44:01 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-06-04 15:44:01 | WARD_B_TEMP_02 | 39.2 | CRITICAL
2026-06-04 15:44:01 | WARD_B_TEMP_03 | 38.2 | CRITICAL
2026-06-04 15:44:01 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-06-04 15:44:01 | WARD_B_TEMP_05 | 35.2 | CRITICAL
2026-06-04 15:44:02 | WARD_B_TEMP_01 | 37.4 | NORMAL
2026-06-04 15:44:02 | WARD_B_TEMP_02 | 37.3 | NORMAL
2026-06-04 15:44:02 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-06-04 15:44:02 | WARD_B_TEMP_04 | 39.0 | CRITICAL
2026-06-04 15:44:02 | WARD_B_TEMP_05 | 38.7 | CRITICAL
2026-06-04 15:44:03 | WARD_B_TEMP_01 | 37.0 | NORMAL
2026-06-04 15:44:03 | WARD_B_TEMP_02 | 38.8 | CRITICAL
2026-06-04 15:44:03 | WARD_B_TEMP_03 | 39.4 | CRITICAL
2026-06-04 15:44:03 | WARD_B_TEMP_04 | 38.6 | CRITICAL
2026-06-04 15:44:03 | WARD_B_TEMP_05 | 40.2 | CRITICAL
2026-06-04 15:44:04 | WARD_B_TEMP_01 | 37.3 | NORMAL
2026-06-04 15:44:04 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-04 15:44:04 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-04 15:44:04 | WARD_B_TEMP_04 | 39.8 | CRITICAL
2026-06-04 15:44:04 | WARD_B_TEMP_05 | 37.6 | WARNING
2026-06-04 15:44:05 | WARD_B_TEMP_01 | 34.7 | CRITICAL
2026-06-04 15:44:05 | WARD_B_TEMP_02 | 40.1 | CRITICAL
2026-06-04 15:44:05 | WARD_B_TEMP_03 | 39.6 | CRITICAL
2026-06-04 15:44:05 | WARD_B_TEMP_04 | 34.8 | CRITICAL
2026-06-04 15:44:05 | WARD_B_TEMP_05 | 40.2 | CRITICAL
2026-06-04 15:44:06 | WARD_B_TEMP_01 | 36.0 | NORMAL
2026-06-04 15:44:06 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-04 15:44:06 | WARD_B_TEMP_03 | 35.6 | NORMAL
2026-06-04 15:44:06 | WARD_B_TEMP_04 | 40.2 | CRITICAL
2026-06-04 15:44:06 | WARD_B_TEMP_05 | 38.8 | CRITICAL
2026-06-04 15:44:07 | WARD_B_TEMP_01 | 34.5 | CRITICAL
2026-06-04 15:44:07 | WARD_B_TEMP_02 | 35.1 | CRITICAL
2026-06-04 15:44:07 | WARD_B_TEMP_03 | 37.8 | WARNING
2026-06-04 15:44:07 | WARD_B_TEMP_04 | 39.5 | CRITICAL
2026-06-04 15:44:07 | WARD_B_TEMP_05 | 38.8 | CRITICAL
2026-06-04 15:44:08 | WARD_B_TEMP_01 | 37.2 | NORMAL
2026-06-04 15:44:08 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-06-04 15:44:08 | WARD_B_TEMP_03 | 37.6 | WARNING
2026-06-04 15:44:08 | WARD_B_TEMP_04 | 38.0 | WARNING
2026-06-04 15:44:08 | WARD_B_TEMP_05 | 37.9 | WARNING
2026-06-04 15:44:09 | WARD_B_TEMP_01 | 38.8 | CRITICAL
2026-06-04 15:44:09 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-06-04 15:44:09 | WARD_B_TEMP_03 | 39.3 | CRITICAL
2026-06-04 15:44:09 | WARD_B_TEMP_04 | 35.8 | NORMAL
2026-06-04 15:44:09 | WARD_B_TEMP_05 | 35.5 | NORMAL
2026-06-04 15:44:10 | WARD_B_TEMP_01 | 38.9 | CRITICAL
2026-06-04 15:44:10 | WARD_B_TEMP_02 | 37.0 | NORMAL
2026-06-04 15:44:10 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-04 15:44:10 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-06-04 15:44:10 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-06-04 15:44:11 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-04 15:44:11 | WARD_B_TEMP_02 | 36.7 | NORMAL
2026-06-04 15:44:11 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-04 15:44:11 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-06-04 15:44:11 | WARD_B_TEMP_05 | 36.8 | NORMAL
2026-06-04 15:44:12 | WARD_B_TEMP_01 | 40.1 | CRITICAL
2026-06-04 15:44:12 | WARD_B_TEMP_02 | 34.7 | CRITICAL
2026-06-04 15:44:12 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-06-04 15:44:12 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-06-04 15:44:12 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-06-04 15:44:13 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-04 15:44:13 | WARD_B_TEMP_02 | 37.2 | NORMAL
2026-06-04 15:44:13 | WARD_B_TEMP_03 | 37.7 | WARNING
2026-06-04 15:44:13 | WARD_B_TEMP_04 | 38.2 | CRITICAL
2026-06-04 15:44:13 | WARD_B_TEMP_05 | 35.8 | NORMAL
2026-06-04 15:44:14 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-06-04 15:44:14 | WARD_B_TEMP_02 | 35.4 | CRITICAL
2026-06-04 15:44:14 | WARD_B_TEMP_03 | 37.3 | NORMAL
2026-06-04 15:44:14 | WARD_B_TEMP_04 | 35.7 | NORMAL
2026-06-04 15:44:14 | WARD_B_TEMP_05 | 35.0 | CRITICAL
2026-06-04 15:44:15 | WARD_B_TEMP_01 | 38.7 | CRITICAL
2026-06-04 15:44:15 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-04 15:44:15 | WARD_B_TEMP_03 | 36.7 | NORMAL
2026-06-04 15:44:15 | WARD_B_TEMP_04 | 38.3 | CRITICAL
